Data_ID,PMID,E1,E2,True_Numeric,llama3.2:1b_1,llama3.2:1b_10,llama3.2:1b_11,llama3.2:1b_12,llama3.2:1b_13,llama3.2:1b_14,llama3.2:1b_15,llama3.2:1b_16,llama3.2:1b_17,llama3.2:1b_18,llama3.2:1b_19,llama3.2:1b_2,llama3.2:1b_20,llama3.2:1b_21,llama3.2:1b_3,llama3.2:1b_4,llama3.2:1b_5,llama3.2:1b_6,llama3.2:1b_7,llama3.2:1b_8,llama3.2:1b_9
1511,25907210,diazinon,kidney cancer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1512,25907210,diazinon,prostate cancer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1513,25951420,ozone,parkinson's disease,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1514,25951420,particulate matter,parkinson's disease,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1515,25986755,caffeine,glomerulosclerosis,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
1516,25986755,caffeine,intrauterine growth retardation,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1517,25986755,caffeine,iugr,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
1518,25986755,caffeine,interstitial fibrosis,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1519,25986755,caffeine,dysplasia of fetal kidneys,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
1520,25986755,creatinine,glomerulosclerosis,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
1521,25986755,creatinine,intrauterine growth retardation,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1522,25986755,creatinine,iugr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523,25986755,creatinine,interstitial fibrosis,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1524,25986755,creatinine,dysplasia of fetal kidneys,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0
1525,25986755,angiotensin ii,glomerulosclerosis,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1
1526,25986755,angiotensin ii,intrauterine growth retardation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1527,25986755,angiotensin ii,iugr,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1
1528,25986755,angiotensin ii,interstitial fibrosis,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1529,25986755,angiotensin ii,dysplasia of fetal kidneys,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1
1530,25986755,tyrosine,glomerulosclerosis,0,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0
1531,25986755,tyrosine,intrauterine growth retardation,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1532,25986755,tyrosine,iugr,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1533,25986755,tyrosine,interstitial fibrosis,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1
1534,25986755,tyrosine,dysplasia of fetal kidneys,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0
1535,26002693,"1,3-butadiene",cml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1536,26002693,"1,3-butadiene",chronic myeloid leukemia,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1537,26002693,"1,3-butadiene",philadelphia chromosome,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1538,26033014,metolachlor,cancer,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1539,26033014,metolachlor,liver neoplasms,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1540,26033014,metolachlor,cancers,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
1541,26033014,metolachlor,liver cancer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1542,26033014,metolachlor,follicular cell lymphoma,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
1543,26033014,metolachlor,lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1544,26033014,metolachlor,lung cancer,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1545,26033014,metolachor,cancer,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1546,26033014,metolachor,liver neoplasms,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1547,26033014,metolachor,cancers,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1548,26033014,metolachor,liver cancer,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0
1549,26033014,metolachor,follicular cell lymphoma,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1550,26033014,metolachor,lymphoma,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1551,26033014,metolachor,lung cancer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1552,26115410,arsenic,cancer,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1
1553,26115410,inorganic arsenic,cancer,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1554,26115410,ias,cancer,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1555,26115410,inorganic as,cancer,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1556,44072,piperazine,arrhythmia,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1557,44072,"trans-2-amino-3-hydroxy-1, 2, 3, 4-tetrahydroanaphthalene",arrhythmia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1558,44072,"n-(trans-3-hydroxy-1,2,3,4-tetrahydro-2-naphthyl)-n-(3-oxo-3-phenyl-2-methylpropyl)-piperazine hydrochloride",arrhythmia,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0
1559,44072,p11,arrhythmia,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1560,44072,bacl2,arrhythmia,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1561,44072,chloroform,arrhythmia,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0
1562,44072,adrenaline,arrhythmia,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1
1563,44072,strophantine g,arrhythmia,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0
1564,44072,aconitine,arrhythmia,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1565,753803,vitamin e,muscular dystrophy,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
1566,753803,vitamin e,myopathy,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0
1567,753803,vitamin e,myodystrophy,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
1568,753803,vitamin e,myopathic,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0
1569,753803,vitamin e,myopathic disease,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0
1570,753803,steroids,muscular dystrophy,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1571,753803,steroids,myopathy,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1572,753803,steroids,myodystrophy,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
1573,753803,steroids,myopathic,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1574,753803,steroids,myopathic disease,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1575,753803,dianabol,muscular dystrophy,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0
1576,753803,dianabol,myopathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1577,753803,dianabol,myodystrophy,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1578,753803,dianabol,myopathic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1579,753803,dianabol,myopathic disease,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1580,753803,ciba,muscular dystrophy,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
1581,753803,ciba,myopathy,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1582,753803,ciba,myodystrophy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1583,753803,ciba,myopathic,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1584,753803,ciba,myopathic disease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1585,920167,warfarin,cerebral and pulmonary hemorrhage,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1
1586,920167,warfarin,embryopathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1587,920167,warfarin,nasal hypoplasia,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1588,920167,warfarin,stippled epiphyses,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1589,920167,warfarin,chondrodysplasia punctata,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1590,920167,heparin,cerebral and pulmonary hemorrhage,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1591,920167,heparin,embryopathy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1592,920167,heparin,nasal hypoplasia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1593,920167,heparin,stippled epiphyses,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1594,920167,heparin,chondrodysplasia punctata,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
1595,1451544,isradipine,hypertension,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1596,1451544,isradipine,headache,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0
1597,1451544,isradipine,dizziness,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1598,1451544,isradipine,palpitation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1599,1451544,isradipine,flushing,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600,1451544,isradipine,postural hypotension,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0
1601,2782734,salbutamol,asthmatics,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0
1602,2782734,salbutamol,asthma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1603,2782734,salbutamol,asthmatic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1604,2782734,salbutamol,tremor,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1605,2782734,salbutamol,palpitations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1606,2782734,ipratropium bromide,asthmatics,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0
1607,2782734,ipratropium bromide,asthma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1608,2782734,ipratropium bromide,asthmatic,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1609,2782734,ipratropium bromide,tremor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610,2782734,ipratropium bromide,palpitations,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1611,2782734,k,asthmatics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1612,2782734,k,asthma,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
1613,2782734,k,asthmatic,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
1614,2782734,k,tremor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1615,2782734,k,palpitations,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1616,2782734,glu,asthmatics,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
1617,2782734,glu,asthma,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
1618,2782734,glu,asthmatic,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
1619,2782734,glu,tremor,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1620,2782734,glu,palpitations,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1621,2983630,caffeine,panic disorders,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
1622,2983630,caffeine,agoraphobia,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0
1623,2983630,caffeine,panic attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1624,2983630,caffeine,panic disorder,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
1625,2983630,caffeine,anxiety,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0
1626,2983630,caffeine,nausea,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0
1627,2983630,caffeine,palpitations,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0
1628,2983630,caffeine,restlessness,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0
1629,2983630,caffeine,tremors,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0
1630,2983630,caffeine,abnormalities in neuronal systems,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0
1631,2983630,caffeine,anxiety disorders,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
1632,2983630,3-methoxy-4-hydroxyphenethyleneglycol,panic disorders,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0
1633,2983630,3-methoxy-4-hydroxyphenethyleneglycol,agoraphobia,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1634,2983630,3-methoxy-4-hydroxyphenethyleneglycol,panic attacks,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0
1635,2983630,3-methoxy-4-hydroxyphenethyleneglycol,panic disorder,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0
1636,2983630,3-methoxy-4-hydroxyphenethyleneglycol,anxiety,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1637,2983630,3-methoxy-4-hydroxyphenethyleneglycol,nausea,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0
1638,2983630,3-methoxy-4-hydroxyphenethyleneglycol,palpitations,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0
1639,2983630,3-methoxy-4-hydroxyphenethyleneglycol,restlessness,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0
1640,2983630,3-methoxy-4-hydroxyphenethyleneglycol,tremors,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0
1641,2983630,3-methoxy-4-hydroxyphenethyleneglycol,abnormalities in neuronal systems,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0
1642,2983630,3-methoxy-4-hydroxyphenethyleneglycol,anxiety disorders,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1643,2983630,mhpg,panic disorders,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0
1644,2983630,mhpg,agoraphobia,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1645,2983630,mhpg,panic attacks,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1646,2983630,mhpg,panic disorder,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1647,2983630,mhpg,anxiety,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1648,2983630,mhpg,nausea,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1649,2983630,mhpg,palpitations,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1650,2983630,mhpg,restlessness,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0
1651,2983630,mhpg,tremors,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1652,2983630,mhpg,abnormalities in neuronal systems,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1653,2983630,mhpg,anxiety disorders,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1654,2983630,cortisol,panic disorders,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1655,2983630,cortisol,agoraphobia,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1656,2983630,cortisol,panic attacks,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1657,2983630,cortisol,panic disorder,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1658,2983630,cortisol,anxiety,0,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0
1659,2983630,cortisol,nausea,0,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0
1660,2983630,cortisol,palpitations,0,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0
1661,2983630,cortisol,restlessness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1662,2983630,cortisol,tremors,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1663,2983630,cortisol,abnormalities in neuronal systems,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1664,2983630,cortisol,anxiety disorders,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1665,2983630,adenosine,panic disorders,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1666,2983630,adenosine,agoraphobia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1667,2983630,adenosine,panic attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1668,2983630,adenosine,panic disorder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1669,2983630,adenosine,anxiety,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1670,2983630,adenosine,nausea,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0
1671,2983630,adenosine,palpitations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1672,2983630,adenosine,restlessness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1673,2983630,adenosine,tremors,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1674,2983630,adenosine,abnormalities in neuronal systems,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1675,2983630,adenosine,anxiety disorders,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676,3711722,cobalt,heart failure,0,1,1,0,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0
1677,3711722,cobalt,cardiomyopathy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1678,3711722,cobalt,rheumatic disease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1679,3711722,cobalt,myxomatous degeneration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1680,3711722,cobalt,coronary disease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1681,3711722,cobalt,coronary artery disease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1682,3711722,doxorubicin,heart failure,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1683,3711722,doxorubicin,cardiomyopathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1684,3711722,doxorubicin,rheumatic disease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1685,3711722,doxorubicin,myxomatous degeneration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1686,3711722,doxorubicin,coronary disease,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1687,3711722,doxorubicin,coronary artery disease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688,3711722,catecholamines,heart failure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1689,3711722,catecholamines,cardiomyopathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1690,3711722,catecholamines,rheumatic disease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1691,3711722,catecholamines,myxomatous degeneration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1692,3711722,catecholamines,coronary disease,0,1,1,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0
1693,3711722,catecholamines,coronary artery disease,0,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0
1694,3711722,norepinephrine,heart failure,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1
1695,3711722,norepinephrine,cardiomyopathy,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
1696,3711722,norepinephrine,rheumatic disease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1697,3711722,norepinephrine,myxomatous degeneration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1698,3711722,norepinephrine,coronary disease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1699,3711722,norepinephrine,coronary artery disease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700,6728873,caffeine,clonic seizure,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1701,6728873,caffeine,clonic seizures,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1702,6728873,caffeine,tonic seizures,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1703,6728873,caffeine,toxicity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1704,6728873,alkylxanthines,clonic seizure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1705,6728873,alkylxanthines,clonic seizures,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1706,6728873,alkylxanthines,tonic seizures,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1707,6728873,alkylxanthines,toxicity,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0
1708,7248895,cyclophosphamide,carcinoma of the renal pelvis,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
1709,7248895,cyclophosphamide,hydroureteronephrosis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1710,7248895,cyclophosphamide,hematuria,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1
1711,7248895,cyclophosphamide,cerebral vasculitis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1712,7248895,cyclophosphamide,bleeding,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
1713,7248895,cyclophosphamide,hemorrhagic cystitis,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0
1714,7248895,cyclophosphamide,carcinoma,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1715,7248895,cyclophosphamide,carcinoma of the urinary tract,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1716,7248895,cyclophosphamide,carcinomas of the urinary bladder,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1717,7248895,cyclophosphamide,carcinoma of the prostate,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0
1718,7248895,cyclophosphamide,urinary tract cancer,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1
1719,7248895,cyclophosphamide,tumor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720,7248895,cyclophosphamide,obstructive uropathy,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1
1721,9578276,carbetocin,hyper- or hypotension,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
